identidade,idempenho,data,numnaturezaemp,organograma
17700,"18.125.305,00",2024-12-07,"33.901.414.000.000,00",2.011
17700,"18.118.296,00",2024-12-07,"33.903.966.000.000,00",2.008
17700,"18.118.170,00",2024-12-07,"33.903.016.000.000,00",2.012
17700,"18.118.150,00",2024-12-07,"33.903.016.000.000,00",2.012
17700,"18.118.140,00",2024-12-07,"33.903.016.000.000,00",2.012
17700,"18.118.125,00",2024-12-07,"33.903.016.000.000,00",2.012
17700,"18.118.087,00",2024-12-07,"33.903.966.000.000,00",2.008
17700,"18.118.085,00",2024-12-07,"33.903.016.000.000,00",2.012
17700,"18.118.058,00",2024-12-07,"33.903.016.000.000,00",2.012
17700,"18.118.037,00",2024-12-07,"33.903.016.000.000,00",2.012
17700,"18.118.009,00",2024-12-07,"33.903.016.000.000,00",2.012
17700,"18.117.991,00",2024-12-07,"33.903.016.000.000,00",2.012
17700,"18.117.916,00",2024-12-07,"44.905.242.000.000,00",2.001
17700,"18.117.884,00",2024-12-07,"44.905.242.000.000,00",2.001
17700,"18.117.327,00",2024-12-07,"33.903.966.000.000,00",2.008
17700,"18.094.358,00",2024-12-07,"33.903.999.000.000,00",2.016
17700,"18.094.356,00",2024-12-07,"33.903.401.000.000,00",2.02
17700,"18.115.040,00",2024-12-07,"33.903.948.000.000,00",2.008
2.857,"18.131.636,00",2024-12-07,"33.903.009.000.000,00",5.001
2.857,"18.131.618,00",2024-12-07,"33.903.009.000.000,00",5.001
2.857,"18.131.608,00",2024-12-07,"33.903.009.000.000,00",5.001
2.857,"18.131.601,00",2024-12-07,"33.903.009.000.000,00",5.001
2.857,"18.131.591,00",2024-12-07,"33.903.009.000.000,00",5.001
2.857,"18.131.585,00",2024-12-07,"33.903.009.000.000,00",5.001
2.857,"18.131.578,00",2024-12-07,"33.903.009.000.000,00",5.001
2.857,"18.131.490,00",2024-12-07,"33.903.916.000.000,00",5.001
2.857,"17.945.766,00",2024-12-07,"33.903.950.000.000,00",5.001
2.857,"18.131.283,00",2024-12-07,"33.903.950.000.000,00",5.001
17700,"18.129.781,00",2024-12-07,"33.901.414.000.000,00",2.011
17700,"18.129.808,00",2024-12-07,"33.901.414.000.000,00",2.011
17700,"18.130.152,00",2024-12-07,"33.901.414.000.000,00",2.008
17700,"18.130.176,00",2024-12-07,"33.901.414.000.000,00",2.008
17700,"18.131.310,00",2024-12-07,"33.901.414.000.000,00",2.008
17700,"18.131.280,00",2024-12-07,"33.901.414.000.000,00",2.018
17700,"18.131.248,00",2024-12-07,"33.901.414.000.000,00",2.017
17700,"18.131.209,00",2024-12-07,"33.901.414.000.000,00",2.008
17700,"19.616.283,00",2024-12-09,"31.909.499.000.000,00",2.012
17700,"19.635.435,00",2024-12-09,"33.901.414.000.000,00",2.008
17700,"19.634.493,00",2024-12-09,"33.901.414.000.000,00",2.008
17700,"19.623.458,00",2024-12-09,"33.903.966.000.000,00",2.02
17700,"19.620.907,00",2024-12-09,"31.901.302.000.000,00",2.012
17700,"19.620.382,00",2024-12-09,"31.901.302.000.000,00",2.012
17700,"19.620.171,00",2024-12-09,"31.901.302.000.000,00",2.011
17700,"19.619.891,00",2024-12-09,"31.901.302.000.000,00",2.001
17700,"19.619.450,00",2024-12-09,"31.911.303.000.000,00",2.012
17700,"19.619.375,00",2024-12-09,"31.911.303.000.000,00",2.012
17700,"19.619.310,00",2024-12-09,"31.911.303.000.000,00",2.018
17700,"19.619.307,00",2024-12-09,"31.911.303.000.000,00",2.009
17700,"19.617.204,00",2024-12-09,"33.904.601.000.000,00",2.012
17700,"19.616.699,00",2024-12-09,"31.909.499.000.000,00",2.012
17700,"19.616.506,00",2024-12-09,"31.901.101.000.000,00",2.012
17700,"19.616.469,00",2024-12-09,"33.904.901.000.000,00",2.012
17700,"19.616.457,00",2024-12-09,"33.904.601.000.000,00",2.012
17700,"19.616.446,00",2024-12-09,"31.909.499.000.000,00",2.012
17700,"19.616.437,00",2024-12-09,"31.901.101.000.000,00",2.012
17700,"19.616.305,00",2024-12-09,"33.904.601.000.000,00",2.012
17700,"19.616.257,00",2024-12-09,"31.901.101.000.000,00",2.012
17700,"19.616.202,00",2024-12-09,"31.909.499.000.000,00",2.011
2.857,"19.630.248,00",2024-12-09,"31.911.303.000.000,00",5.001
2.857,"19.630.170,00",2024-12-09,"31.909.499.000.000,00",5.001
2.857,"19.630.144,00",2024-12-09,"31.901.101.000.000,00",5.001
2.857,"19.616.511,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.502,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.494,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.481,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.471,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.460,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.441,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.438,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.431,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.429,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.399,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.324,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.310,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.616.300,00",2024-12-09,"33.901.414.000.000,00",5.001
2.713,"19.608.329,00",2024-12-09,"31.901.143.000.000,00",1.001
2.713,"19.608.330,00",2024-12-09,"31.909.407.000.000,00",1.001
2.713,"19.608.331,00",2024-12-09,"31.909.407.000.000,00",1.001
2.713,"19.608.333,00",2024-12-09,"31.901.101.000.000,00",1.001
2.713,"19.608.334,00",2024-12-09,"33.904.601.000.000,00",1.001
2.713,"19.612.449,00",2024-12-09,"33.903.905.000.000,00",1.001
2.864,"19.604.689,00",2024-12-09,"31.901.145.000.000,00",13.001
2.857,"19.630.271,00",2024-12-09,"31.901.302.000.000,00",5.001
2.857,"19.636.449,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.636.490,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.703.309,00",2024-12-09,"33.903.016.000.000,00",5.001
17700,"19.616.153,00",2024-12-09,"31.901.101.000.000,00",2.011
17700,"19.616.082,00",2024-12-09,"33.904.601.000.000,00",2.018
17700,"19.616.041,00",2024-12-09,"31.909.499.000.000,00",2.018
17700,"19.615.992,00",2024-12-09,"31.901.101.000.000,00",2.018
17700,"19.615.920,00",2024-12-09,"33.903.921.000.000,00",2.016
17700,"19.615.857,00",2024-12-09,"33.903.051.000.000,00",2.016
17700,"19.615.692,00",2024-12-09,"44.905.191.000.000,00",2.016
17700,"19.615.572,00",2024-12-09,"31.909.499.000.000,00",2.009
17700,"19.615.301,00",2024-12-09,"31.901.101.000.000,00",2.009
17700,"19.615.005,00",2024-12-09,"33.901.899.000.000,00",2.008
17700,"19.614.920,00",2024-12-09,"31.909.499.000.000,00",2.001
17700,"19.614.853,00",2024-12-09,"31.901.101.000.000,00",2.001
2.857,"19.703.358,00",2024-12-09,"33.903.010.000.000,00",5.001
2.857,"19.703.178,00",2024-12-09,"33.903.016.000.000,00",5.001
2.857,"19.636.744,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.703.139,00",2024-12-09,"33.903.016.000.000,00",5.001
2.857,"19.701.864,00",2024-12-09,"33.903.025.000.000,00",5.001
2.857,"19.701.863,00",2024-12-09,"33.903.917.000.000,00",5.001
2.857,"19.701.775,00",2024-12-09,"33.903.025.000.000,00",5.001
2.857,"19.701.774,00",2024-12-09,"33.903.917.000.000,00",5.001
2.857,"19.637.123,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.637.110,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.637.081,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.637.061,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.637.044,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.636.837,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.636.806,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"19.636.767,00",2024-12-09,"33.901.414.000.000,00",5.001
2.857,"18.980.986,00",2024-12-08,"33.903.016.000.000,00",5.001
2.857,"18.980.973,00",2024-12-08,"33.903.016.000.000,00",5.001
2.857,"18.980.820,00",2024-12-08,"33.903.022.000.000,00",5.001
2.857,"18.980.680,00",2024-12-08,"33.903.028.000.000,00",5.001
2.857,"18.980.618,00",2024-12-08,"33.903.036.000.000,00",5.001
2.857,"18.980.542,00",2024-12-08,"33.903.036.000.000,00",5.001
2.857,"18.980.466,00",2024-12-08,"33.903.099.000.000,00",5.001
2.857,"18.978.548,00",2024-12-08,"33.903.925.000.000,00",5.001
2.856,"18.991.586,00",2024-12-08,"33.903.927.000.000,00",4.001
2.856,"18.991.585,00",2024-12-08,"33.903.927.000.000,00",4.001
2.856,"18.988.206,00",2024-12-08,"33.903.999.000.000,00",4.001
2.856,"18.982.441,00",2024-12-08,"33.903.099.000.000,00",4.001
2.864,"19.014.399,00",2024-12-08,"33.903.007.000.000,00",13.001
2.857,"18.981.009,00",2024-12-08,"33.903.016.000.000,00",5.001
2.857,"18.981.348,00",2024-12-08,"33.903.022.000.000,00",5.001
2.857,"18.981.382,00",2024-12-08,"33.903.022.000.000,00",5.001
2.857,"18.981.419,00",2024-12-08,"33.903.022.000.000,00",5.001
2.857,"18.985.182,00",2024-12-08,"33.901.414.000.000,00",5.001
2.857,"18.985.178,00",2024-12-08,"33.901.414.000.000,00",5.001
2.857,"18.984.504,00",2024-12-08,"33.903.036.000.000,00",5.001
2.857,"18.981.445,00",2024-12-08,"33.903.022.000.000,00",5.001
17700,"21.827.382,00",2024-12-30,"31.901.101.000.000,00",2.012
17700,"16.341.948,00",2024-12-04,"33.903.039.000.000,00",2.016
17700,"16.341.946,00",2024-12-04,"33.903.919.000.000,00",2.016
17700,"16.341.934,00",2024-12-04,"33.903.914.000.000,00",2.021
17700,"16.341.932,00",2024-12-04,"33.903.999.000.000,00",2.009
17700,"16.341.927,00",2024-12-04,"33.903.988.000.000,00",2.005
2.713,"16.397.019,00",2024-12-04,"31.901.302.000.000,00",1.001
2.713,"16.397.020,00",2024-12-04,"31.901.302.000.000,00",1.001
2.713,"16.397.029,00",2024-12-04,"31.901.302.000.000,00",1.001
2.713,"16.397.001,00",2024-12-04,"31.909.499.000.000,00",1.001
2.713,"16.397.003,00",2024-12-04,"33.904.601.000.000,00",1.001
2.713,"16.397.005,00",2024-12-04,"31.901.101.000.000,00",1.001
2.713,"16.396.964,00",2024-12-04,"31.901.143.000.000,00",1.001
2.713,"16.396.966,00",2024-12-04,"31.901.144.000.000,00",1.001
2.713,"16.396.967,00",2024-12-04,"31.909.499.000.000,00",1.001
2.713,"16.396.970,00",2024-12-04,"33.904.601.000.000,00",1.001
2.713,"16.396.971,00",2024-12-04,"31.901.101.000.000,00",1.001
2.713,"16.341.328,00",2024-12-04,"33.901.414.000.000,00",1.001
2.856,"16.392.937,00",2024-12-04,"33.903.916.000.000,00",4.001
2.858,"16.392.969,00",2024-12-04,"44.905.212.000.000,00",6.001
2.863,"16.345.520,00",2024-12-04,"33.903.981.000.000,00",12.001
2.862,"16.387.539,00",2024-12-04,"33.903.039.000.000,00",10.001
2.862,"16.387.541,00",2024-12-04,"33.903.919.000.000,00",10.001
17700,"16.341.959,00",2024-12-04,"33.903.051.000.000,00",2.016
17700,"16.341.968,00",2024-12-04,"33.903.301.000.000,00",2.018
17700,"16.342.440,00",2024-12-04,"33.903.017.000.000,00",2.012
17700,"16.397.842,00",2024-12-04,"33.901.414.000.000,00",2.012
17700,"16.404.708,00",2024-12-04,"33.903.910.000.000,00",2.011
17700,"16.398.452,00",2024-12-04,"33.904.710.000.000,00",2.012
17700,"16.398.323,00",2024-12-04,"33.909.115.000.000,00",2.018
17700,"16.398.110,00",2024-12-04,"33.901.414.000.000,00",2.017
17700,"16.397.805,00",2024-12-04,"33.901.414.000.000,00",2.012
17700,"16.342.550,00",2024-12-04,"44.905.230.000.000,00",2.012
17700,"16.397.655,00",2024-12-04,"33.901.414.000.000,00",2.012
17700,"16.396.676,00",2024-12-04,"33.903.943.000.000,00",2.001
17700,"16.387.336,00",2024-12-04,"33.903.999.000.000,00",2.016
17700,"16.387.331,00",2024-12-04,"44.905.191.000.000,00",2.016
17700,"16.387.327,00",2024-12-04,"33.903.606.000.000,00",2.012
17700,"16.387.323,00",2024-12-04,"33.903.023.000.000,00",2.012
17700,"16.387.316,00",2024-12-04,"33.903.024.000.000,00",2.012
17700,"16.346.503,00",2024-12-04,"33.903.999.000.000,00",2.011
17700,"16.346.469,00",2024-12-04,"33.903.999.000.000,00",2.011
17700,"16.346.333,00",2024-12-04,"33.901.414.000.000,00",2.007
17700,"16.346.328,00",2024-12-04,"33.901.414.000.000,00",2.007
17700,"16.346.321,00",2024-12-04,"33.901.414.000.000,00",2.007
17700,"16.342.569,00",2024-12-04,"44.905.230.000.000,00",2.012
17700,"17.594.516,00",2024-12-06,"33.901.414.000.000,00",2.012
17700,"17.594.282,00",2024-12-06,"33.901.414.000.000,00",2.018
17700,"17.594.232,00",2024-12-06,"33.901.414.000.000,00",2.018
17700,"17.594.202,00",2024-12-06,"31.901.101.000.000,00",2.012
17700,"17.590.865,00",2024-12-06,"31.901.101.000.000,00",2.012
17700,"17.590.652,00",2024-12-06,"33.904.601.000.000,00",2.012
17700,"17.590.615,00",2024-12-06,"31.909.499.000.000,00",2.012
17700,"17.590.209,00",2024-12-06,"31.901.101.000.000,00",2.012
17700,"17.589.915,00",2024-12-06,"33.904.601.000.000,00",2.011
17700,"17.589.700,00",2024-12-06,"31.909.499.000.000,00",2.011
17700,"17.589.223,00",2024-12-06,"31.901.101.000.000,00",2.011
17700,"17.589.009,00",2024-12-06,"33.904.601.000.000,00",2.008
17700,"17.588.965,00",2024-12-06,"31.909.499.000.000,00",2.008
17700,"17.588.909,00",2024-12-06,"31.901.101.000.000,00",2.008
17700,"17.586.361,00",2024-12-06,"33.904.710.000.000,00",2.021
2.857,"17.609.296,00",2024-12-06,"31.901.302.000.000,00",5.001
2.857,"17.609.282,00",2024-12-06,"31.911.303.000.000,00",5.001
2.857,"17.609.263,00",2024-12-06,"33.904.601.000.000,00",5.001
2.857,"17.609.231,00",2024-12-06,"31.909.499.000.000,00",5.001
2.857,"17.609.117,00",2024-12-06,"31.901.101.000.000,00",5.001
2.857,"17.588.333,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.332,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.329,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.328,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.326,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.323,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.315,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.307,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.304,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.295,00",2024-12-06,"33.901.414.000.000,00",5.001
17700,"17.594.507,00",2024-12-06,"33.904.601.000.000,00",2.012
17700,"17.594.551,00",2024-12-06,"33.901.414.000.000,00",2.012
17700,"17.594.644,00",2024-12-06,"33.901.414.000.000,00",2.014
17700,"17.602.487,00",2024-12-06,"33.901.414.000.000,00",2.013
17700,"17.602.473,00",2024-12-06,"33.901.414.000.000,00",2.013
17700,"17.595.222,00",2024-12-06,"33.904.601.000.000,00",2.017
17700,"17.595.181,00",2024-12-06,"31.909.499.000.000,00",2.017
17700,"17.595.146,00",2024-12-06,"31.901.101.000.000,00",2.017
17700,"17.594.792,00",2024-12-06,"33.904.601.000.000,00",2.012
17700,"17.594.758,00",2024-12-06,"31.909.499.000.000,00",2.012
17700,"17.594.657,00",2024-12-06,"31.901.101.000.000,00",2.012
2.857,"17.588.282,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.242,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.239,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.237,00",2024-12-06,"33.901.414.000.000,00",5.001
2.856,"17.582.561,00",2024-12-06,"33.903.099.000.000,00",4.001
2.857,"17.588.235,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.231,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.217,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.212,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.210,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.184,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.180,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.070,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.588.032,00",2024-12-06,"33.901.414.000.000,00",5.001
2.857,"17.587.953,00",2024-12-06,"33.901.414.000.000,00",5.001
2.713,"17.589.784,00",2024-12-06,"31.901.101.000.000,00",1.001
2.856,"17.585.222,00",2024-12-06,"33.903.099.000.000,00",4.001
2.856,"17.583.486,00",2024-12-06,"33.903.099.000.000,00",4.001
2.861,"17.632.529,00",2024-12-06,"33.903.022.000.000,00",9.001
2.861,"17.632.499,00",2024-12-06,"33.903.007.000.000,00",9.001
2.861,"17.592.161,00",2024-12-06,"31.901.302.000.000,00",9.001
2.861,"17.592.021,00",2024-12-06,"33.904.601.000.000,00",9.001
2.861,"17.591.809,00",2024-12-06,"31.909.499.000.000,00",9.001
2.861,"17.591.635,00",2024-12-06,"31.901.101.000.000,00",9.001
17700,"14.969.312,00",2024-12-01,"33.903.975.000.000,00",2.016
17700,"14.950.645,00",2024-12-01,"33.904.710.000.000,00",2.02
17700,"14.949.788,00",2024-12-01,"33.903.948.000.000,00",2.007
17700,"14.949.621,00",2024-12-01,"33.904.710.000.000,00",2.013
17700,"14.949.142,00",2024-12-01,"33.904.710.000.000,00",2.013
17700,"14.947.587,00",2024-12-01,"33.903.988.000.000,00",2.005
17700,"14.944.745,00",2024-12-01,"33.903.007.000.000,00",2.008
17700,"14.944.101,00",2024-12-01,"33.903.301.000.000,00",2.02
2.863,"14.986.213,00",2024-12-01,"33.904.001.000.000,00",12.001
2.863,"14.951.753,00",2024-12-01,"33.909.247.000.000,00",12.001
2.856,"14.949.682,00",2024-12-01,"33.903.919.000.000,00",4.001
2.856,"14.949.618,00",2024-12-01,"33.903.001.000.000,00",4.001
2.857,"15.876.136,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.210,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.180,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.104,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.090,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.073,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.056,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.044,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.879.966,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.878.074,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.878.053,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.878.039,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.878.010,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.877.920,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.877.887,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.877.866,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.877.826,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.877.813,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.877.794,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.877.660,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.877.640,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.754,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.730,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.704,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.682,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.663,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.649,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.628,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.278,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.191,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.262,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.279,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.321,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.885.906,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.885.736,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.354,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.885.700,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.885.142,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.885.095,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.885.061,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.881.482,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.881.315,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.881.281,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.881.116,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.881.064,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.990,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.968,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.927,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.880.901,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.157,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.125,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.083,00",2024-12-03,"33.901.414.000.000,00",5.001
2.855,"15.922.970,00",2024-12-03,"33.903.022.000.000,00",3.001
2.855,"15.889.733,00",2024-12-03,"33.903.301.000.000,00",3.001
2.861,"15.839.001,00",2024-12-03,"33.903.914.000.000,00",9.001
2.861,"15.838.995,00",2024-12-03,"33.903.914.000.000,00",9.001
2.856,"15.874.698,00",2024-12-03,"33.901.414.000.000,00",4.001
2.864,"15.874.891,00",2024-12-03,"33.903.607.000.000,00",13.001
2.713,"15.869.991,00",2024-12-03,"33.901.414.000.000,00",1.001
2.857,"15.874.283,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.876.051,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.796,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.762,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.720,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.678,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.625,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.601,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.559,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.527,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.373,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.351,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.331,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.306,00",2024-12-03,"33.901.414.000.000,00",5.001
2.857,"15.874.270,00",2024-12-03,"33.901.414.000.000,00",5.001
2.713,"15.870.024,00",2024-12-03,"33.901.414.000.000,00",1.001
